2016-12-22,200000000.0
2016-12-27,199401794.61615154
2016-12-28,199203187.25099602
2016-12-29,199203187.25099602
2017-01-03,200677441.8153386
2017-01-06,199799799.59919843
2017-01-09,200199037.3029341
2017-01-13,196913067.94110534
2017-01-16,196797588.6006577
2017-01-17,197656249.9999999
2017-01-18,198874296.43527198
2017-01-26,200690437.3706571
2017-02-03,199882214.36984688
2017-02-06,200584795.32163742
2017-02-08,198738047.41482937
2017-02-09,199290780.14184397
2017-02-10,201317365.26946107
2017-02-13,203423848.87839434
2017-02-14,203703703.7037037
2017-02-15,204104274.63460553
2017-02-16,203018372.70341206
2017-02-21,200197018.24814022
2017-02-22,201807537.23441428
2017-02-23,202308626.9744836
2017-02-27,204252015.17110538
2017-02-28,204354275.62234876
2017-03-01,637819300.0
2017-03-03,209156836.88142627
2017-03-05,209379310.34482765
2017-03-06,212660944.20600858
2017-03-07,213605947.95539033
2017-03-08,212026359.14332783
2017-03-10,212969696.96969697
2017-03-13,214807090.71949935
2017-03-14,213229571.9844358
2017-03-16,215485564.30446196
2017-03-17,216118686.1360926
2017-03-21,215242165.2421652
2017-03-22,216617210.68249258
2017-03-23,217427385.8921162
2017-03-24,217870722.43346006
2017-03-27,219721577.7262181
2017-03-28,219178082.1917808
2017-03-29,216712328.76712328
2017-03-31,216246498.5994397
2017-04-05,220864879.80105004
2017-04-06,222362869.19831225
2017-04-07,222646469.19237378
2017-04-10,223640167.3640167
2017-04-11,222268135.90449953
2017-04-12,222570218.6300012
2017-04-19,213389626.05548853
2017-04-21,215715166.6320238
2017-04-25,205865384.61538464
2017-04-27,207014306.98517513
2017-04-28,208174386.9209809
2017-05-02,207367823.46843046
2017-05-03,208163366.84636122
2017-05-08,201500938.08630398
2017-05-31,191001267.42712298
2017-06-01,189521428.50541145
2017-06-02,189033942.55874673
2017-06-07,195094339.6226415
2017-06-08,195383411.58059463
2017-06-12,195545097.03914592
2017-06-13,198929867.9867986
2017-06-15,201612903.22580644
2017-06-20,207792207.79220775
2017-06-21,207059800.66445184
2017-06-22,208333333.3333334
2017-06-23,203846153.84615386
2017-06-26,207796257.7962578
2017-06-27,210139860.13986012
2017-06-30,210850439.8826979
2017-07-03,216428571.4285714
2017-07-05,220698254.3640898
2017-07-06,225411230.85649467
2017-07-07,229910714.28571427
2017-07-10,230388692.57950526
2017-07-11,221329639.88919666
2017-07-12,223383588.58232528
2017-07-13,223407451.98178327
2017-07-14,225264394.82961223
2017-07-17,222486772.48677248
2017-07-20,231385022.47353923
2017-07-21,229384781.43551004
2017-07-26,222326454.0337711
2017-07-27,227272727.27272728
2017-07-30,233736396.61426845
2017-07-31,242796099.79925436
2017-08-03,240974212.03438404
2017-08-07,244517543.85964912
2017-08-08,246590909.09090906
2017-08-14,233582089.5522388
2017-08-16,251616128.2470355
2017-08-18,248447204.9689441
2017-08-21,245272053.8147139
2017-08-25,245210727.96934867
2017-08-28,247785585.5855856
2017-08-29,252963928.72664088
2017-08-30,252591973.24414718
2017-09-01,256077795.78606158
2017-09-03,256047518.86125675
2017-09-05,263131313.13131312
2017-09-06,271389645.77656674
2017-09-07,267021276.59574467
2017-09-10,266396761.13360325
2017-09-11,282608695.65217423
2017-09-13,287007874.015748
2017-09-20,288257866.46201074
2017-09-21,282122905.027933
2017-10-09,285714285.71428573
2017-10-10,290679576.5089133
2017-10-11,291513404.3691918
2017-10-12,291204330.1759135
2017-10-13,290494296.5779468
2017-10-16,285383844.97126436
2017-10-20,283876811.59420294
2017-10-23,286632390.7455013
2017-10-26,290554552.1141966
2017-10-30,286240786.24078614
2017-10-31,287316328.6577921
2017-11-01,293962191.1714935
2017-11-07,292951541.8502202
2017-11-08,295342465.75342464
2017-11-09,307332490.5183313
2017-11-13,341780821.91780823
2017-11-14,337576285.9633827
2017-11-15,329120879.1208792
2017-11-16,319581378.8201848
2017-11-17,324311926.6055046
2017-11-20,330007013.9841309
2017-11-22,330368763.55748373
2017-11-23,313567229.7964831
2017-11-24,311203319.50207454
2017-11-30,299095641.97198945
2017-12-01,304672897.1962617
2017-12-04,306509462.94958353
2017-12-05,295794392.52336454
2017-12-06,300433305.88235235
2017-12-08,291874241.7914603
2017-12-11,305243445.692884
2017-12-22,325896414.3426295
2017-12-24,326859852.74567956
2017-12-25,323636363.63636386
2017-12-27,311657303.37078655
2017-12-28,312265037.59398496
2017-12-29,503937500.0
2018-01-02,318406072.10626185
2018-01-03,324752475.2475247
2018-01-04,328138971.68405366
2018-01-08,321173119.94886076
2018-01-10,318021480.04089063
2018-01-15,309734513.2743363
2018-01-16,310410751.46696746
2018-01-18,298522167.4876847
2018-01-19,300962650.06669635
2018-01-21,300270834.3640798
2018-01-30,297777777.7777779
2018-01-31,295857988.1656805
2018-02-01,290436616.2242619
2018-02-02,287806539.50953674
2018-02-05,286067415.7303371
2018-02-07,272988020.2247191
2018-02-08,272354948.80546075
2018-02-12,267821782.17821783
2018-02-13,275329666.6140703
2018-02-14,282412794.1118897
2018-02-22,290449438.20224714
2018-02-26,292932862.1908127
2018-02-27,290980963.48096347
2018-02-28,293102880.33309627
2018-03-02,299595141.7004049
2018-03-05,300000000.0
2018-03-12,318471337.57961774
2018-03-13,319488817.8913739
2018-03-16,316477531.03689456
2018-03-21,318421052.6315789
2018-03-27,305132993.5026075
2018-03-28,303522886.9022869
2018-03-29,303785441.0828025
2018-03-30,309351007.65868163
2018-04-02,310707344.74032825
2018-04-04,306026058.6319218
2018-04-11,302588235.2941176
2018-04-13,304662379.421222
2018-04-16,306184419.7138313
2018-04-18,300671140.93959683
2018-04-19,310942760.94276094
2018-04-23,304443173.15026695
2018-04-24,309158385.0931678
2018-04-26,307133041.03134596
2018-04-27,306393129.77099234
2018-05-02,307821229.0502793
2018-05-03,307657271.2418301
2018-05-04,312621359.223301
2018-05-07,317439836.1495134
2018-05-08,326661409.0431125
2018-05-09,324865561.96316034
2018-05-10,325187032.41895276
2018-05-11,12097840.0
2018-05-14,329664179.1044776
2018-05-15,331990358.12672174
2018-05-17,328947368.4210527
2018-05-18,327800179.2114696
2018-05-25,323943534.24823165
2018-05-28,318919308.32027626
2018-05-29,318340611.3537117
2018-05-30,290379746.835443
2018-06-01,301312229.4372295
2018-06-04,284183673.46938777
2018-06-05,289184782.6086957
2018-06-07,297910447.761194
2018-06-11,304441041.3476263
2018-06-22,292380952.3809525
2018-06-24,292801871.60088724
2018-06-25,295127610.2088167
2018-06-26,292241379.310345
2018-06-28,291262135.92233014
2018-07-03,282900677.20090294
2018-07-06,283783783.7837838
2018-07-09,282750946.83880246
2018-07-12,287235713.7576698
2018-07-17,283462132.92117465
2018-07-24,288434163.7010676
2018-07-25,290637471.49372864
2018-07-26,285114424.41054094
2018-07-27,281033716.3741727
2018-08-02,256356487.54914808
2018-08-03,261220825.85278276
2018-08-07,255142687.27705115
2018-08-08,257458563.5359116
2018-08-20,243298969.07216495
2018-08-28,253480407.40164828
2018-08-29,250942460.31746048
2018-08-31,247905971.7654608
2018-09-04,244890038.80983186
2018-09-05,247580374.78825527
2018-09-06,245739722.95207372
2018-09-07,247051410.4419834
2018-09-13,239772727.27272722
2018-09-14,243010752.68817204
2018-09-26,254689976.95392117
2018-09-27,254291044.77611938
2018-10-08,247840909.09090912
2018-10-10,240963855.4216867
2018-10-12,224110671.9367589
2018-10-15,227394129.49486262
2018-10-16,223824451.41065833
2018-10-17,222733502.00295174
2018-10-19,225349430.9842232
2018-10-22,236044880.78541374
2018-10-23,228669789.7435889
2018-11-01,238307945.05633378
2018-11-02,242020489.0105448
2018-11-15,250000000.0
2018-11-16,252288021.5343203
2018-11-27,239332632.68523386
2018-11-28,240677966.10169488
2018-11-30,248426452.0653823
2018-12-03,249253881.42546862
2018-12-04,255498721.22762147
2018-12-05,263178176.65551162
2018-12-06,262241379.31034482
2018-12-10,259788410.1530779
2018-12-11,260706003.6458178
2018-12-12,264747191.01123595
2018-12-13,263988012.26651794
2018-12-14,257294429.70822257
2018-12-19,252523130.46430695
2018-12-20,251159886.6161036
2018-12-21,252367424.24242422
2018-12-24,250883838.38383836
2018-12-25,246031746.03174603
2019-01-02,243745364.27349642
2019-01-03,243161094.22492412
2019-01-09,258195428.41540182
2019-01-10,256410256.4102564
2019-01-11,255536626.91652468
2019-01-17,252718277.69924992
2019-01-18,253500759.65181777
2019-01-21,255304185.80424976
2019-01-22,257580527.6676234
2019-01-23,259673418.56830257
2019-01-24,265616829.73504758
2019-01-25,273964497.04142016
2019-01-28,273722627.73722625
2019-01-29,273792369.9739261
2019-01-30,270670037.9266751
2019-01-31,272522522.52252257
2019-02-12,291978609.62566847
2019-02-14,298826040.55496264
2019-02-15,299198584.7347443
2019-02-18,307327586.20689654
2019-02-19,308800074.3626743
2019-02-21,311145617.6673568
2019-02-25,324874754.32579285
2019-03-06,338543331.87081516
2019-03-07,343999999.99999994
2019-03-08,329565217.39130443
2019-03-11,341135734.56796753
2019-03-13,357142857.14285713
2019-03-14,350000000.0
2019-03-15,340842648.32330185
2019-03-18,344988512.3595509
2019-03-29,334169278.9968652
2019-04-01,361615408.490999
2019-04-02,369103773.58490574
2019-04-05,368182636.9375211
2019-04-08,355670670.24433184
2019-04-19,362736842.1052632
2019-04-21,365137224.5720557
2019-04-22,359067357.5129534
2019-04-23,354834523.773585
2019-04-24,357637710.6382982
2019-04-29,334845266.35844886
2019-05-08,323170731.707317
2019-05-09,316545718.4325114
2019-05-15,343809523.80952376
2019-05-22,335008375.20938027
2019-06-06,321457480.5816604
2019-06-10,316877334.6913424
2019-06-11,329179365.78994167
2019-06-17,317211328.9760349
2019-06-18,315746014.90080565
2019-06-19,322881880.0247372
2019-06-20,326943728.52233684
2019-06-21,330373831.7757009
2019-06-24,331096894.4898089
2019-07-01,350852195.6351228
2019-07-09,337922987.1645274
2019-07-10,333932629.032259
2019-07-12,343262411.3475178
2019-07-15,345967741.93548405
2019-07-23,338379022.6460071
2019-07-24,355354558.61070913
2019-07-25,362849072.0683801
2019-07-26,361033797.2166998
2019-07-29,362381139.74686867
2019-07-31,364413685.53019047
2019-08-01,360839160.83916086
2019-08-02,350236966.82464457
2019-08-05,344047619.04761904
2019-08-06,346473551.6372796
2019-08-07,53810390.0
2019-08-15,356963763.8318758
2019-08-16,358409277.7809268
2019-08-19,371341238.77504027
2019-08-20,368518518.5185218
2019-08-21,368098159.50920224
2019-08-22,370192837.4655647
2019-08-23,372132796.7806841
2019-09-02,387221684.4143272
2019-09-03,395538057.7427821
2019-09-04,394285714.2857142
2019-09-05,401797175.86649555
2019-09-09,408185053.3807829
2019-09-11,402252614.64199513
2019-09-18,386114709.1792253
2019-09-19,387774353.2268609
2019-09-20,391156462.585034
2019-09-22,391645239.11822057
2019-09-23,386514582.45506454
2019-09-24,390757844.1295546
2019-09-25,378571428.5714285
2019-09-26,376015727.39187413
2019-09-27,373875661.37566125
2019-10-10,391772151.89873415
2019-10-11,388568166.9928246
2019-10-14,395283018.8679245
2019-10-23,376739811.9122257
2019-10-24,378356559.0935203
2019-10-25,381793478.26086956
2019-10-28,391375000.0
2019-10-30,389483933.78773123
2019-10-31,386706948.6404833
2019-11-01,391150442.47787595
2019-11-05,388663967.61133605
2019-11-06,403800475.05938244
2019-11-07,408997955.01022494
2019-11-08,405815786.796867
2019-11-11,401002707.53980994
2019-11-12,400416666.66666657
2019-11-13,407772020.72538865
2019-11-14,412987012.987013
2019-11-18,405405405.4054054
2019-11-19,414814814.8148148
2019-11-20,416666666.6666667
2019-11-21,444444444.4444445
2019-11-28,428122922.7219999
2019-11-29,424561963.39685035
2019-12-01,423728813.559322
2019-12-02,426621160.4095563
2019-12-03,432660524.40041906
2019-12-04,434905660.3773585
2019-12-05,439429695.18190765
2019-12-06,444333003.95256907
2019-12-09,443478260.86956525
2019-12-10,440131578.94736826
2019-12-13,446296296.2962963
2019-12-16,464980544.7470817
2019-12-20,462828947.3684211
2019-12-24,471698113.20754707
2019-12-25,476156521.7391293
2019-12-26,479616306.9544364
2019-12-27,475847466.66666734
2019-12-30,473714962.1890426
2020-01-03,489810643.67278993
2020-01-06,502358490.56603783
2020-01-08,542807800.8040692
2020-01-09,539083557.9514825
2020-01-13,555555555.5555555
2020-01-16,552123552.1235521
2020-01-17,561662344.2885772
2020-01-20,585937500.0
2020-01-21,579589542.8571435
2020-01-22,623275862.0689656
2020-02-04,594270833.3333335
2020-02-05,621118012.4223607
2020-02-06,656766917.2932329
2020-02-08,646428571.4285715
2020-02-10,667111704.4948823
2020-02-11,656428571.4285715
2020-02-12,681818181.8181819
2020-02-13,683371298.405467
2020-02-14,666070299.8206201
2020-02-18,714285714.2857136
2020-02-19,723560209.4240838
2020-02-21,758193452.5188475
2020-02-24,762540716.6123778
2020-02-25,754993983.1528279
2020-02-26,725714285.714285
2020-02-27,723082473.0824742
2020-02-29,648786717.3241582
2020-03-02,667779632.721202
2020-03-04,686498855.83524
2020-03-05,695942408.3769633
2020-03-06,694088995.4391298
2020-03-09,666428571.4285715
2020-03-13,657894736.8421049
2020-03-15,657894736.8421055
2020-03-16,625563084.5907012
2020-03-17,654411764.7058823
2020-03-19,639605543.7100214
2020-03-20,659124087.5912406
2020-03-23,621739130.434782
2020-03-24,617499999.9999994
2020-03-25,637500000.0000038
2020-03-30,577145141.2329011
2020-03-31,589231947.0160944
2020-04-01,592627915.071354
2020-04-02,599999999.9999948
2020-04-14,609899784.9636872
2020-04-15,613130434.7826087
2020-04-16,626402640.2640263
2020-04-17,625223214.2857143
2020-04-20,635593220.338983
2020-04-21,638573421.6951517
2020-04-22,639784946.236559
2020-04-23,628301886.7924528
2020-04-28,615006150.0615007
2020-04-29,617311608.9613034
2020-05-06,653061224.4897959
2020-05-07,649108654.2530682
2020-05-08,647698669.5433298
2020-05-17,656297746.5545703
2020-05-18,646967559.9435824
2020-05-19,668036998.9722508
2020-05-20,653522403.5224035
2020-05-21,642647058.8235294
2020-05-26,642880169.2855785
2020-05-27,650117924.528302
2020-05-28,634017595.3079178
2020-05-29,633964013.4976337
2020-05-30,656262425.4473162
2020-06-01,696902654.8672566
2020-06-02,701754385.9649123
2020-06-03,683118510.5621196
2020-06-04,686614685.8921424
2020-06-07,674896044.8699352
2020-06-08,680500000.0000001
2020-06-09,684246575.3424656
2020-06-10,688592592.5925926
2020-06-16,694342929.8916135
2020-06-17,691620625.4237301
2020-06-19,709219858.1560284
2020-06-24,733939393.9393939
2020-06-29,748353909.4650208
2020-06-30,754291497.9757087
2020-07-03,759493670.8860761
2020-07-06,791190742.8144829
2020-07-07,819524270.7996982
2020-07-08,842105263.157895
2020-07-09,869078032.3940346
2020-07-13,899879951.9807923
2020-07-14,885574572.1271392
2020-07-15,868737978.0966413
2020-07-16,870646766.1691543
2020-07-17,832824427.480916
2020-07-20,857632933.1046313
2020-07-21,889679715.3024911
2020-07-23,901871101.871102
2020-07-24,851980198.019802
2020-07-27,880481905.3892707
2020-07-29,876273125.1243286
2020-07-30,869817073.1707318
2020-07-31,894596988.4853852
